xi,chosen,rejected,best_V,worst_V,delta_V,rel_V
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(131); open(149); open(S7:150),open(118); open(131); open(S6:135),12217.764445971607,14615.362908920733,2397.5984629491268,1.1962387205573974
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(131); open(149); open(S7:150),open(118); open(131); open(S7:150),12217.764445971607,14611.713190243461,2393.9487442718546,1.1959399982589431
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(131); open(149); open(S7:150),open(118); open(S5:123); open(131),12217.764445971607,14601.29915227906,2383.5347063074532,1.1950876297253663
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(131); open(149); open(S7:150),open(118); open(131); open(149),12217.764445971607,14598.54854138077,2380.7840954091625,1.194862497630992
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8356.json,open(105); open(128),open(105); open(128); open(S6:136),12040.830073119296,12041.442938718279,0.6128655989832623,1.0000508989492636
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131); open(149),open(131); open(149); open(S7:150),12371.21630786249,12384.860722210184,13.644414347692873,1.0011029161570009
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131); open(149),open(131),12371.21630786249,12371.474422353482,0.2581144909909199,1.0000208641159096
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131),open(131); open(149); open(S7:150),12371.474422353482,12384.860722210184,13.386299856701953,1.001082029465503
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128),open(105); open(128); open(S6:136),12772.571574766296,12773.184358059287,0.6127832929905708,1.0000479765010049
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128),open(105); open(128); open(S6:135),12772.571574766296,12772.732317156315,0.16074239001864044,1.0000125849668626
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128); open(S6:135),open(105); open(128); open(S6:136),12772.732317156315,12773.184358059287,0.45204090297193034,1.0000353910887465
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(S1:34); open(S2:15); open(S3:70),open(118); open(131); open(S7:150),16324.131668697966,16441.44542098363,117.31375228566321,1.0071865232813955
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(S1:34); open(S2:15); open(S3:70),open(118); open(131); open(149),16324.131668697966,16431.705934356556,107.57426565858987,1.0065898920593042
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(S1:34); open(S2:15); open(S3:70),open(34); open(15); open(70),16324.131668697966,16324.131668697966,0.0,1.0
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(34); open(15); open(70),open(118); open(131); open(S7:150),16324.131668697966,16441.44542098363,117.31375228566321,1.0071865232813955
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(149),open(S3:71); open(S7:150); open(S1:34),14293.99839903222,18843.74333292138,4549.744933889162,1.318297568453429
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(149),open(131); open(141); open(S7:150),14293.99839903222,14297.72907872481,3.730679692589547,1.0002609962299172
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(149),open(131),14293.99839903222,14294.239092454412,0.2406934221926349,1.000016838774951
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(149),open(131); open(149); open(S7:150),14293.99839903222,14294.058727874635,0.060328842415401596,1.0000042205715105
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(149),open(131); open(141),11817.616551078605,11821.084430068015,3.4678789894096553,1.0002934499502858
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(149),open(131),11817.616551078605,11817.824553912113,0.20800283350763493,1.0000176010816233
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(149),open(131); open(149); open(S7:150),11817.616551078605,11817.66597534863,0.04942427002424665,1.0000041822536558
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(149); open(S7:150),open(131); open(141),11817.66597534863,11821.084430068015,3.4184547193854087,1.0002892664868441
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7958.json,open(131); open(149); open(S6:135),open(131); open(155),11899.77756286529,12330.138838114799,430.36127524950825,1.036165489058594
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7958.json,open(131); open(149); open(S6:135),open(131); open(141); open(S7:149),11899.77756286529,12076.136415120176,176.35885225488528,1.0148203486429221
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7958.json,open(131); open(149); open(S6:135),open(131); open(149); open(S7:150),11899.77756286529,11899.872503982298,0.09494111700769281,1.0000079783942604
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7958.json,open(131); open(149); open(S7:150),open(131); open(155),11899.872503982298,12330.138838114799,430.26633413250056,1.0361572221877597
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(149),open(119); open(S5:123); open(125),11817.948984745955,29156.27709259998,17338.328107854024,2.4671182055561003
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(149),open(131); open(156),11817.948984745955,11950.116426319211,132.16744157325593,1.0111836192340864
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(149),open(131); open(S7:150),11817.948984745955,11818.233820067695,0.2848353217395925,1.0000241019251401
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(149),open(131),11817.948984745955,11818.189581868055,0.24059712209964346,1.000020358619115
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(S5:124); open(131); open(141),open(118); open(S5:124); open(131),13905.0293420328,14725.680706354398,820.6513643215985,1.0590183123052386
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(S5:124); open(131); open(141),open(118); open(131); open(149),13905.0293420328,14643.123962724463,738.0946206916633,1.0530811264425395
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(S5:124); open(131); open(141),open(118); open(131); open(S7:150),13905.0293420328,14639.030335871941,734.0009938391413,1.0527867274339628
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(131); open(S7:150),open(118); open(S5:124); open(131),14639.030335871941,14725.680706354398,86.65037048245722,1.0059191332003818
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(S1:41); open(128); open(S6:136),open(118); open(131); open(S7:149),15872.396057098715,18162.259436147215,2289.8633790485,1.1442670262770056
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(S1:41); open(128); open(S6:136),open(118); open(131),15872.396057098715,18153.413369178415,2281.017312079701,1.14370970229536
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(S1:41); open(128); open(S6:136),open(118); open(131); open(S6:135),15872.396057098715,18147.645528458204,2275.2494713594897,1.1433463141402596
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(118); open(131); open(S6:135),open(118); open(131); open(S7:149),18147.645528458204,18162.259436147215,14.613907689010375,1.0008052784404509
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8982.json,open(41); open(128); open(S6:138),open(132); open(147); open(S7:150),12454.816409804587,13087.87995631261,633.0635465080231,1.0508288139847384
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(S1:41); open(128),open(118); open(131); open(S7:149),14632.988750337323,14732.245360263452,99.25660992612939,1.0067830715665549
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(S1:41); open(128),open(118); open(131),14632.988750337323,14723.647398702495,90.65864836517176,1.0061954977149206
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(S1:41); open(128),open(118); open(131); open(S6:135),14632.988750337323,14717.869225840719,84.88047550339616,1.0058006246674276
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(131); open(S6:135),open(118); open(131); open(S7:149),14717.869225840719,14732.245360263452,14.37613442273323,1.0009767809593995
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_120.json,open(105); open(128); open(S6:136),open(105); open(128); open(S1:42),14536.4036131271,14609.661579073014,73.25796594591338,1.005039621071044
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(149),open(131); open(149); open(S7:150),11867.107434661766,11874.337143078097,7.22970841633105,1.0006092224626884
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(149),open(131),11867.107434661766,11867.149561427994,0.0421267662277387,1.0000035498765356
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(149),open(131); open(S7:149),11867.107434661766,11867.107434661766,0.0,1.0
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(S7:149),open(131); open(149); open(S7:150),11867.107434661766,11874.337143078097,7.22970841633105,1.0006092224626884
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9646.json,open(125); open(131); open(141),open(S3:71); open(S6:135); open(S1:34),14309.049059832603,18843.997440120416,4534.948380287813,1.316928704439068
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5995.json,open(105); open(128); open(S6:135),open(105); open(128); open(S6:136),11989.220789958455,11989.677668541966,0.4568785835108429,1.000038107445973
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3422.json,open(131),open(131); open(149); open(S7:150),12469.91069260513,12942.743957027908,472.8332644227776,1.0379179351062375
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(105); open(128),open(S2:15); open(S5:121); open(S1:34),12141.501207608202,12676.528809237612,535.0276016294101,1.0440660172478629
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(105); open(128),open(105); open(128); open(S6:136),12141.501207608202,12142.272218758084,0.7710111498818151,1.0000635021268538
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(105); open(128); open(S6:136),open(S2:15); open(S5:121); open(S1:34),12142.272218758084,12676.528809237612,534.2565904795283,1.0439997210451417
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(131); open(149),open(131); open(149); open(S7:150),12065.541770943886,12401.640385210852,336.09861426696625,1.0278560731583852
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(131); open(149),open(131); open(S7:150),12065.541770943886,12071.250929629645,5.709158685758666,1.0004731788090533
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(131); open(S7:150),open(131); open(149); open(S7:150),12071.250929629645,12401.640385210852,330.3894555812076,1.027369943472076
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(149),open(S2:15); open(S7:150); open(S1:34),11808.225527111252,12366.842285791643,558.6167586803913,1.0473074262849933
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(149),open(131); open(S7:150),11808.225527111252,11808.456405521118,0.2308784098659089,1.0000195523374225
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(149),open(131); open(S6:135),11808.225527111252,11808.386801951126,0.1612748398747499,1.0000136578387246
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(149),open(131); open(149); open(S7:150),11808.225527111252,11808.28778619944,0.06225908818851167,1.0000052725185546
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(65); open(128); open(S6:136),open(118); open(S5:123); open(131),13862.825505613291,16240.909763573092,2378.084257959801,1.1715439797606104
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(65); open(128); open(S6:136),open(41); open(128); open(S6:136),13862.825505613291,13957.972410228005,95.146904614714,1.0068634568455173
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(65); open(128); open(S6:136),open(105); open(128); open(S6:136),13862.825505613291,13889.327444133796,26.501938520505064,1.0019117270508653
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(105); open(128); open(S6:136),open(118); open(S5:123); open(131),13889.327444133796,16240.909763573092,2351.582319439296,1.1693085809156651
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(186); open(131); open(S7:150),open(S5:123); open(131); open(141),11327.164699869407,11905.621900723221,578.4572008538144,1.0510681371888664
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(186); open(131); open(S7:150),open(125); open(131); open(141),11327.164699869407,11837.57052111548,510.4058212460732,1.0450603336995672
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(186); open(131); open(S7:150),open(125); open(131),11327.164699869407,11819.246941668029,492.0822417986219,1.0434426667958925
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(186); open(131); open(S7:150),open(125); open(131); open(S7:150),11327.164699869407,11819.246941668029,492.0822417986219,1.0434426667958925
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131),open(131); open(149); open(S1:41),12371.559870180809,12453.525068227034,81.96519804622585,1.0066252921140355
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131),open(131); open(149); open(S7:150),12371.559870180809,12388.980904680651,17.42103449984279,1.0014081518161533
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131),open(131); open(149),12371.559870180809,12375.171473574825,3.6116033940161287,1.0002919278920293
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(149),open(131); open(149); open(S1:41),12375.171473574825,12453.525068227034,78.35359465220972,1.0063315158759232
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(149),open(131); open(141); open(156),11916.736419992034,12386.079007621925,469.34258762989157,1.0393851614308178
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(149),open(131); open(141); open(149),11916.736419992034,12219.33575687082,302.59933687878583,1.0253928027115824
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(149),open(131); open(149); open(S7:150),11916.736419992034,11923.978629559459,7.242209567424652,1.00060773430847
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(149),open(131),11916.736419992034,11916.941781329819,0.2053613377847796,1.0000172330183825
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(149),open(131); open(149); open(S7:150),11846.332178721797,11860.00067194862,13.668493226821738,1.0011538164742142
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(149),open(131); open(141); open(S7:150),11846.332178721797,11853.89885838615,7.566679664352705,1.0006387360703883
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(149),open(131),11846.332178721797,11846.550067367609,0.21788864581139933,1.0000183929204858
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131),open(131); open(149); open(S7:150),11846.550067367609,11860.00067194862,13.450604581010339,1.0011354026703572
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131); open(S6:135),open(131); open(149); open(S7:150),11846.604500486625,11864.118732927063,17.514232440438718,1.0014784179247074
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131); open(S6:135),open(131); open(149),11846.604500486625,11850.313993209616,3.709492722991854,1.0003131270840382
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131); open(S6:135),open(131),11846.604500486625,11846.633638757865,0.02913827124029922,1.0000024596306258
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7161.json,open(131),open(131); open(149); open(S7:150),11846.633638757865,11864.118732927063,17.48509416919842,1.0014759546637784
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2495.json,open(105); open(128); open(S6:136),open(105); open(128); open(S1:41),11948.556750417605,11967.978031450086,19.421281032480692,1.0016254081089586
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131); open(149); open(S7:150),open(131); open(141); open(S7:149),11899.853437294156,12096.628125589514,196.77468829535792,1.0165358917512939
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131); open(149); open(S7:150),open(131),11899.853437294156,11899.90406280547,0.05062551131413784,1.000004254297045
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6068.json,open(131),open(131); open(141); open(S7:149),11899.90406280547,12096.628125589514,196.72406278404378,1.0165315671240516
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131); open(149),open(34); open(15); open(70),11827.684334482212,14861.614176170522,3033.9298416883103,1.2565108905420521
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131); open(149),open(131),11827.684334482212,11827.873483305746,0.1891488235341967,1.0000159920419065
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131); open(149),open(131); open(149); open(S7:150),11827.684334482212,11827.746344289666,0.06200980745416018,1.0000052427682122
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2513.json,open(131); open(149); open(S7:150),open(34); open(15); open(70),11827.746344289666,14861.614176170522,3033.867831880856,1.2565043029812337
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5972.json,open(105); open(128); open(S6:136),open(105); open(128); open(S1:41),12073.464809429875,12169.008200670842,95.54339124096623,1.0079135022753654
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131); open(S6:135),open(118); open(131); open(S7:149),14182.194181096982,14195.65157013319,13.457389036208042,1.0009488932998918
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131); open(S6:135),open(118); open(131),14182.194181096982,14188.035217614904,5.8410365179224755,1.0004118570401264
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3961.json,open(118); open(131),open(118); open(131); open(S7:149),14188.035217614904,14195.65157013319,7.6163525182855665,1.000536815168659
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_929.json,open(105); open(128); open(S6:136),open(41); open(128); open(S6:136),13185.408044065298,13239.73332493751,54.325280872211806,1.0041201061575538
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6369.json,open(105); open(128); open(S6:138),open(105); open(128); open(S6:136),12539.412415292627,26398.819614683664,13859.407199391037,2.105267674463645
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6369.json,open(105); open(128); open(S6:138),open(105); open(128); open(132),12539.412415292627,13252.09711413839,712.6846988457637,1.0568355737288455
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6369.json,open(105); open(128); open(132),open(105); open(128); open(S6:136),13252.09711413839,26398.819614683664,13146.722500545273,1.9920484574867252
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(149),open(125); open(131); open(141),12364.738720505753,12380.27704662948,15.53832612372753,1.0012566643319327
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(149),open(131),12364.738720505753,12364.972043345453,0.23332283970012213,1.000018870017796
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(149),open(131); open(149); open(S7:150),12364.738720505753,12364.807477528842,0.06875702308934706,1.0000055607340068
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2001.json,open(131); open(149); open(S7:150),open(125); open(131); open(141),12364.807477528842,12380.27704662948,15.469569100638182,1.0012510966409103
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4763.json,open(S5:120); open(S8:160); open(S1:34),open(119); open(S5:124); open(125),13787.6187897158,29881.82173264948,16094.202942933682,2.167293873466995
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9419.json,open(S2:16); open(S5:120); open(S1:34),open(119); open(S5:123); open(125),14634.828657047681,29160.382226924885,14525.553569877204,1.99253321718134
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131); open(149),open(131); open(149); open(S7:150),12744.08882037914,12757.76525269424,13.6764323151001,1.0010731588980477
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131); open(149),open(131),12744.08882037914,12744.214249235374,0.1254288562340662,1.0000098421203745
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6284.json,open(131),open(131); open(149); open(S7:150),12744.214249235374,12757.76525269424,13.551003458866035,1.0010633063124845
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131); open(S6:135),open(118); open(131); open(149),15115.858465536518,15130.115230762482,14.256765225964045,1.0009431660966175
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131); open(S6:135),open(118); open(131); open(S7:149),15115.858465536518,15130.115230762482,14.256765225964045,1.0009431660966175
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131); open(S6:135),open(118); open(131),15115.858465536518,15121.666185135477,5.807719598959011,1.0003842136794414
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1114.json,open(118); open(131),open(118); open(131); open(149),15121.666185135477,15130.115230762482,8.449045627005034,1.0005587377424923
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1678.json,open(131); open(149); open(S7:150),open(131); open(141); open(S7:149),11919.804358400888,12117.037222937151,197.23286453626315,1.016546652831366
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8876.json,open(105); open(128); open(S6:136),open(42); open(43); open(34),11797.436049824833,12561.22274786049,763.7866980356557,1.064741753615778
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1252.json,open(105); open(128); open(S6:136),open(105); open(128); open(132),15868.3461950813,16381.647778590055,513.3015835087554,1.0323475160674187
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(105); open(128),open(S1:34); open(S2:15); open(S3:70),12716.78652715624,15740.691479682058,3023.904952525818,1.237788449626671
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(105); open(128),open(105); open(128); open(132),12716.78652715624,13220.527897642525,503.7413704862847,1.0396123163198945
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(105); open(128),open(105); open(128); open(S6:136),12716.78652715624,12717.408283914343,0.6217567581024923,1.0000488926000901
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7910.json,open(105); open(128); open(S6:136),open(S1:34); open(S2:15); open(S3:70),12717.408283914343,15740.691479682058,3023.2831957677154,1.2377279338897789
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(131); open(149); open(S7:150),open(105); open(128); open(S6:136),12575.669885801632,12598.048177758445,22.378291956812973,1.0017794910458073
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(131); open(149); open(S7:150),open(131),12575.669885801632,12575.843085696883,0.1731998952509457,1.0000137726178266
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2097.json,open(131),open(105); open(128); open(S6:136),12575.843085696883,12598.048177758445,22.205092061562027,1.0017656941097506
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:131); open(149),open(118); open(131); open(S7:149),11818.421697916534,14203.647997059648,2385.2262991431144,1.2018227441963427
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:131); open(149),open(118); open(S1:41); open(128),11818.421697916534,14147.4411632015,2329.019465284966,1.1970668778636955
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:131); open(149),open(151); open(153); open(154),11818.421697916534,11919.228405755282,100.80670783874848,1.0085296252253817
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7822.json,open(S7:131); open(149),open(S7:151); open(S7:153); open(S7:154),11818.421697916534,11919.228405755282,100.80670783874848,1.0085296252253817
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131),open(131); open(149); open(S7:150),11900.437601478365,11917.947550495008,17.509949016643077,1.0014713701800737
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131),open(131); open(149),11900.437601478365,11904.154422785927,3.716821307561986,1.0003123264397522
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2635.json,open(131); open(149),open(131); open(149); open(S7:150),11904.154422785927,11917.947550495008,13.79312770908109,1.0011586818533436
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S6:135),open(105); open(128); open(132),13486.656176285904,14000.34309292823,513.6869166423257,1.03808853061336
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S6:135),open(105); open(128); open(S2:18),13486.656176285904,13584.56742726987,97.91125098396697,1.0072598611326748
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S6:135),open(105); open(128); open(S6:136),13486.656176285904,13487.074120685156,0.41794439925251936,1.0000309894753592
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2330.json,open(105); open(128); open(S6:136),open(105); open(128); open(132),13487.074120685156,14000.34309292823,513.2689722430732,1.0380563617913148
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(130),open(S3:70); open(S4:95); open(S3:71),11777.71154955327,19990.34637135388,8212.63482180061,1.6973031040238131
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(130),open(105); open(128); open(132),11777.71154955327,12291.467534853029,513.7559852997583,1.0436210364923775
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(130),open(105); open(128); open(S6:136),11777.71154955327,11778.173344316789,0.4617947635179007,1.0000392092098347
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3206.json,open(105); open(128); open(S6:136),open(S3:70); open(S4:95); open(S3:71),11778.173344316789,19990.34637135388,8212.173027037092,1.6972365567195218
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(149),open(131); open(141); open(S7:150),11917.56065504464,11920.918419656893,3.357764612253959,1.0002817493201372
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(149),open(131); open(149); open(S7:150),11917.56065504464,11917.613949922981,0.05329487834205793,1.0000044719619967
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2845.json,open(131); open(149); open(S7:150),open(131); open(141); open(S7:150),11917.613949922981,11920.918419656893,3.304469733911901,1.0002772761181724
