xi,plan,J_dc,V_pen,J_ac,feasible_dc,ac_ok,notes
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(130); open(S7:150),0,12382.320926800097,12382.320926800097,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(130); open(141); open(S7:150),0,14092.049234220645,14092.049234220645,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131); open(S7:150),0,12603.561857489605,12603.561857489605,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(130),0,12309.067081888013,12309.067081888013,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(S7:150); open(S7:152); open(S7:153),0,12397.870670028082,12397.870670028082,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(118); open(131); open(S7:149),0,14281.674252226321,14281.674252226321,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(118); open(S1:41); open(128),0,14149.218669361479,14149.218669361479,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7033.json,open(105); open(128); open(S6:136),0,11847.664837092134,11847.664837092134,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7033.json,open(S2:15); open(S1:34); open(S3:70),0,14815.975353818649,14815.975353818649,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7033.json,open(S2:15); open(S4:95); open(S1:34),0,12331.76624855967,12331.76624855967,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7033.json,open(S2:15); open(S4:95); open(S4:96),0,13191.642309514069,13191.642309514069,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131); open(149); open(S7:150),0,11819.759206831823,11819.759206831823,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131); open(141); open(S7:149),0,12088.48537125253,12088.48537125253,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131); open(S7:150),0,11819.963353695919,11819.963353695919,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131),0,11819.932241807064,11819.932241807064,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(S5:120); open(S7:150); open(S1:34),0,12572.032881703168,12572.032881703168,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_712.json,open(105); open(128); open(S6:136),0,13331.519479297915,13331.519479297915,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_712.json,open(105); open(128); open(S6:135),0,13331.283395091963,13331.283395091963,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131),0,12608.073291559802,12608.073291559802,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131); open(149); open(S7:150),0,12615.904275692228,12615.904275692228,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131); open(149),0,12607.901966333884,12607.901966333884,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131); open(S6:135); open(149),0,12607.805706578156,12607.805706578156,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9969.json,open(41); open(128); open(S6:136),0,11982.562765949257,11982.562765949257,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9969.json,open(118); open(149); open(S5:124),0,14263.454599834058,14263.454599834058,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(105); open(128); open(S6:136),0,27648.248845487113,27648.248845487113,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(118); open(131); open(S7:150),0,14483.485174998092,14483.485174998092,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(105); open(128),0,12539.489493586834,12539.489493586834,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(118); open(131); open(S6:135),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(S6:135); open(S8:160); open(S9:5),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131); open(149),0,11695.543757834846,11695.543757834846,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131),0,11695.7211051195,11695.7211051195,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131); open(149); open(S7:150),0,11695.607456356327,11695.607456356327,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131); open(149); open(S7:150),0,11809.268283952983,11809.268283952983,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131); open(149),0,11809.185813986403,11809.185813986403,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131); open(S7:150),0,11809.49546190706,11809.49546190706,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131),0,11809.46888535145,11809.46888535145,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(S2:15); open(S5:120); open(S1:34),0,12567.893911359699,12567.893911359699,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6675.json,open(105); open(128); open(S6:136),0,15916.458988408865,15916.458988408865,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6675.json,open(105); open(128),0,15915.895369353666,15915.895369353666,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6675.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5238.json,open(105); open(128); open(S6:136),0,13926.631311107765,13926.631311107765,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5238.json,open(105); open(128); open(S6:135),0,13926.157129010857,13926.157129010857,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131); open(149); open(S7:150),0,12949.778515497583,12949.778515497583,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131); open(S7:150),0,12619.356478681879,12619.356478681879,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131),0,12476.346544267808,12476.346544267808,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(105); open(128); open(S6:136),0,12621.090686215553,12621.090686215553,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(41); open(128); open(S6:136),0,12694.149519785213,12694.149519785213,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(131),0,12597.406404408082,12597.406404408082,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(105); open(128),0,12620.471540533437,12620.471540533437,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3673.json,open(118); open(131); open(S7:149),0,14302.593986431048,14302.593986431048,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3673.json,open(118); open(131); open(S6:135),0,14288.307713144814,14288.307713144814,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6309.json,open(131); open(149); open(S7:150),0,12342.303338192181,12342.303338192181,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6309.json,open(131); open(S7:149),0,12342.267142784976,12342.267142784976,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6309.json,open(131),0,12342.303504679201,12342.303504679201,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9412.json,open(125); open(131); open(141),0,11801.73352241452,11801.73352241452,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9412.json,open(131),0,11787.12440042495,11787.12440042495,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(131); open(S7:150),0,14611.713190243461,14611.713190243461,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(S1:41); open(128),0,14549.548384262336,14549.548384262336,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(S5:123); open(131),0,14601.29915227906,14601.29915227906,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(128),0,14504.474331901345,14504.474331901345,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(131); open(149),0,14598.54854138077,14598.54854138077,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(131); open(S6:135),0,14615.362908920733,14615.362908920733,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(131); open(149); open(S7:150),0,12217.764445971607,12217.764445971607,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7201.json,open(118); open(131); open(S7:150),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7201.json,open(118); open(131); open(149),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7201.json,open(118); open(S5:123); open(131),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7201.json,open(S9:5); open(S1:34); open(S2:15),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8356.json,open(105); open(128); open(S6:136),0,12041.442938718279,12041.442938718279,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8356.json,open(105); open(128),0,12040.830073119296,12040.830073119296,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8356.json,open(S2:15); open(S2:16); open(S2:18),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8356.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131); open(149); open(S7:150),0,12384.860722210184,12384.860722210184,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131); open(149),0,12371.21630786249,12371.21630786249,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131),0,12371.474422353482,12371.474422353482,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128); open(S6:136),0,12773.184358059287,12773.184358059287,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128); open(S6:135),0,12772.732317156315,12772.732317156315,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128),0,12772.571574766296,12772.571574766296,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(118); open(131); open(S7:150),0,16441.44542098363,16441.44542098363,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(118); open(131); open(149),0,16431.705934356556,16431.705934356556,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(S1:34); open(S1:35); open(S2:15),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(S1:34); open(S1:35); open(S1:40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(S1:34); open(S2:15); open(S3:70),0,16324.131668697966,16324.131668697966,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(34); open(15); open(70),0,16324.131668697966,16324.131668697966,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(149); open(S7:150),0,14294.058727874635,14294.058727874635,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(141); open(S7:150),0,14297.72907872481,14297.72907872481,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(149),0,14293.99839903222,14293.99839903222,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131),0,14294.239092454412,14294.239092454412,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(S3:71); open(S7:150); open(S1:34),0,18843.74333292138,18843.74333292138,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(149); open(S7:150),0,11817.66597534863,11817.66597534863,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131),0,11817.824553912113,11817.824553912113,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(141),0,11821.084430068015,11821.084430068015,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(149),0,11817.616551078605,11817.616551078605,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3317.json,open(105); open(128); open(S6:136),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3317.json,open(105); open(128),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3317.json,open(S2:15); open(S2:16); open(S2:18),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7958.json,open(131); open(149); open(S7:150),0,11899.872503982298,11899.872503982298,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7958.json,open(131); open(141); open(S7:149),0,12076.136415120176,12076.136415120176,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7958.json,open(131); open(149); open(S6:135),0,11899.77756286529,11899.77756286529,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7958.json,open(131); open(155),0,12330.138838114799,12330.138838114799,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131),0,11818.189581868055,11818.189581868055,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(149),0,11817.948984745955,11817.948984745955,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(149); open(S7:150),0,11818.018270618646,11818.018270618646,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(156),0,11950.116426319211,11950.116426319211,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(119); open(S5:123); open(125),0,29156.27709259998,29156.27709259998,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(S7:150),0,11818.233820067695,11818.233820067695,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(131); open(S7:150),0,14639.030335871941,14639.030335871941,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(S5:124); open(131),0,14725.680706354398,14725.680706354398,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(131); open(149),0,14643.123962724463,14643.123962724463,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(S5:124); open(131); open(141),0,13905.0293420328,13905.0293420328,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(118); open(131); open(S7:149),0,18162.259436147215,18162.259436147215,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(118); open(131); open(S6:135),0,18147.645528458204,18147.645528458204,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(118); open(131),0,18153.413369178415,18153.413369178415,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(S1:41); open(128); open(S6:136),0,15872.396057098715,15872.396057098715,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(34); open(35); open(40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8982.json,open(132); open(147); open(S7:150),0,13087.87995631261,13087.87995631261,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8982.json,open(41); open(128); open(S6:138),0,12454.816409804587,12454.816409804587,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(131); open(S7:149),0,14732.245360263452,14732.245360263452,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(S1:41); open(128),0,14632.988750337323,14632.988750337323,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(131),0,14723.647398702495,14723.647398702495,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(131); open(S6:135),0,14717.869225840719,14717.869225840719,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(34); open(35); open(40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_120.json,open(105); open(128); open(S6:136),0,14536.4036131271,14536.4036131271,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_120.json,open(105); open(128); open(S1:42),0,14609.661579073014,14609.661579073014,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1467.json,open(105); open(128); open(S6:136),0,12044.19998126972,12044.19998126972,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1467.json,open(S5:121); open(S5:122); open(S5:124),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(149); open(S7:150),0,11874.337143078097,11874.337143078097,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131),0,11867.149561427994,11867.149561427994,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(149),0,11867.107434661766,11867.107434661766,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(S7:149),0,11867.107434661766,11867.107434661766,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9646.json,open(125); open(131); open(141),0,14309.049059832603,14309.049059832603,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9646.json,open(S3:71); open(S6:135); open(S1:34),0,18843.997440120416,18843.997440120416,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5995.json,open(105); open(128); open(S6:136),0,11989.677668541966,11989.677668541966,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5995.json,open(105); open(128); open(S6:135),0,11989.220789958455,11989.220789958455,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3422.json,open(131); open(149); open(S7:150),0,12942.743957027908,12942.743957027908,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3422.json,open(131),0,12469.91069260513,12469.91069260513,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8617.json,open(41); open(128); open(S6:136),0,12972.053046426614,12972.053046426614,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8617.json,open(34); open(35); open(40),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(105); open(128); open(S6:136),0,12142.272218758084,12142.272218758084,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(105); open(128),0,12141.501207608202,12141.501207608202,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(S2:15); open(S2:16); open(S2:17),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(S2:15); open(S5:121); open(S1:34),0,12676.528809237612,12676.528809237612,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(131); open(149); open(S7:150),0,12401.640385210852,12401.640385210852,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(131); open(149),0,12065.541770943886,12065.541770943886,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(131); open(S7:150),0,12071.250929629645,12071.250929629645,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(S2:15); open(S2:16); open(S2:17),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(149); open(S7:150),0,11808.28778619944,11808.28778619944,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(S7:150),0,11808.456405521118,11808.456405521118,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(149),0,11808.225527111252,11808.225527111252,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(S6:135),0,11808.386801951126,11808.386801951126,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(S2:15); open(S7:150); open(S1:34),0,12366.842285791643,12366.842285791643,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(41); open(128); open(S6:136),0,13957.972410228005,13957.972410228005,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(105); open(128); open(S6:136),0,13889.327444133796,13889.327444133796,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(65); open(128); open(S6:136),0,13862.825505613291,13862.825505613291,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(118); open(S5:123); open(131),0,16240.909763573092,16240.909763573092,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(125); open(131); open(141),0,11837.57052111548,11837.57052111548,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(125); open(131); open(S7:150),0,11819.246941668029,11819.246941668029,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(S5:123); open(131); open(141),0,11905.621900723221,11905.621900723221,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(125); open(131),0,11819.246941668029,11819.246941668029,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(186); open(131); open(S7:150),0,11327.164699869407,11327.164699869407,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(149); open(S7:150),0,12388.980904680651,12388.980904680651,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(149),0,12375.171473574825,12375.171473574825,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131),0,12371.559870180809,12371.559870180809,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(149); open(S1:41),0,12453.525068227034,12453.525068227034,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(149); open(S7:150),0,11923.978629559459,11923.978629559459,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131),0,11916.941781329819,11916.941781329819,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(141); open(149),0,12219.33575687082,12219.33575687082,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(141); open(156),0,12386.079007621925,12386.079007621925,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(149),0,11916.736419992034,11916.736419992034,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9222.json,open(131); open(S7:149),0,11916.736419992034,11916.736419992034,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(149); open(S7:150),0,11860.00067194862,11860.00067194862,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(141); open(S7:150),0,11853.89885838615,11853.89885838615,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131),0,11846.550067367609,11846.550067367609,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3043.json,open(131); open(149),0,11846.332178721797,11846.332178721797,1,1,DC PF success | AC OK
