xi,plan,J_dc,V_pen,J_ac,feasible_dc,ac_ok,notes
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(131); open(149),0,19157.005086475463,19157.005086475463,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(131),0,19132.087188756057,19132.087188756057,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(131); open(S7:150); open(186),0,19463.708369567215,19463.708369567215,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(S3:70); open(S5:120); open(S1:34),0,23441.909212043563,23441.909212043563,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8120.json,open(S3:73); open(S5:120); open(S1:34),0,22351.00124039743,22351.00124039743,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1389.json,open(117); open(S7:150); open(131),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1389.json,open(117); open(S5:123); open(131),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1389.json,open(117); open(S1:41); open(128),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1389.json,open(2); open(128); open(S6:136),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1389.json,open(S3:70); open(S9:5); open(S1:34),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131); open(149); open(S7:150),0,18322.936949377003,18322.936949377003,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(118); open(131); open(S7:150),0,22036.64297033294,22036.64297033294,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131); open(141); open(S7:150),0,23783.479708847877,23783.479708847877,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(130); open(S7:150),0,16583.252456455994,16583.252456455994,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(118); open(131); open(149),0,22792.44747655714,22792.44747655714,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131),0,16999.990043761205,16999.990043761205,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9663.json,open(131); open(149),0,17890.024082827207,17890.024082827207,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(118); open(131); open(S7:149),0,20373.37024584969,20373.37024584969,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(118); open(S1:41); open(128),0,20763.14140601391,20763.14140601391,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(149),0,15389.680096156175,15389.680096156175,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8778.json,open(118); open(S6:135); open(149),0,20600.173865448072,20600.173865448072,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7033.json,open(105); open(128); open(S6:136),0,17820.33087729668,17820.33087729668,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7033.json,open(S4:95); open(S4:96); open(S4:97),0,32767.681487717826,32767.681487717826,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131); open(149); open(S7:150),0,15517.492916852349,15517.492916852349,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131); open(149),0,15420.254474147901,15420.254474147901,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131),0,15360.191267516879,15360.191267516879,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(131); open(S7:150),0,15480.25279986337,15480.25279986337,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1204.json,open(S5:120); open(S5:122); open(S5:123),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_712.json,open(105); open(128); open(S6:136),0,22608.600418233273,22608.600418233273,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_712.json,open(S6:136),0,21222.75189865312,21222.75189865312,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131); open(149); open(S7:150),0,20737.036173791104,20737.036173791104,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131),0,20324.02255686626,20324.02255686626,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131); open(141); open(S7:150),0,24365.948188218696,24365.948188218696,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131); open(S7:150),0,20602.24507446446,20602.24507446446,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5940.json,open(131); open(149); open(S8:166),0,19370.732882765402,19370.732882765402,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(105); open(128); open(S6:136),0,50593.24571629515,50593.24571629515,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(105); open(128); open(132),0,20848.391595364697,20848.391595364697,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(S6:135); open(S8:160); open(S9:5),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9315.json,open(S6:135); open(S8:160); open(S1:34),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131); open(149); open(S7:150),0,15242.671113124592,15242.671113124592,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131); open(149),0,15151.9062264808,15151.9062264808,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131); open(141); open(S7:150),0,18141.19178523248,18141.19178523248,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131); open(S7:150),0,15241.030281314106,15241.030281314106,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131),0,15127.993824607413,15127.993824607413,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5153.json,open(131); open(147); open(S7:150),0,16355.871130698144,16355.871130698144,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131); open(149); open(S7:150),0,16109.184752641946,16109.184752641946,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131),0,15994.564940736782,15994.564940736782,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131); open(149),0,16018.444787187893,16018.444787187893,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9937.json,open(131); open(S7:150),0,16107.598720373118,16107.598720373118,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6675.json,open(105); open(128); open(S6:136),0,20901.06687883909,20901.06687883909,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6675.json,open(105); open(128); open(132),0,20896.004721155172,20896.004721155172,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6675.json,open(105); open(128); open(S6:135),0,19897.800176163713,19897.800176163713,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3144.json,open(41); open(128); open(S6:136),0,18288.507784008565,18288.507784008565,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3144.json,open(34); open(15); open(70),0,19609.437850798982,19609.437850798982,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5238.json,open(105); open(128); open(S6:136),0,23238.14382467816,23238.14382467816,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5238.json,open(105); open(128); open(S6:135),0,22234.74753614747,22234.74753614747,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131); open(149); open(S7:150),0,18154.674799101926,18154.674799101926,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131),0,16955.562388691014,16955.562388691014,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131); open(S7:150),0,17325.457872448977,17325.457872448977,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4724.json,open(131); open(149),0,17741.85365545516,17741.85365545516,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(105); open(128); open(S6:136),0,21675.621929283727,21675.621929283727,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(105); open(128); open(S2:21),0,25911.625786530894,25911.625786530894,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(131),0,19911.175176433073,19911.175176433073,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(105); open(128); open(S1:41),0,20393.357857209434,20393.357857209434,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(41); open(128); open(S6:136),0,21617.78497271424,21617.78497271424,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_2377.json,open(S2:15); open(S2:16); open(S2:17),0,24139.864415289918,24139.864415289918,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7321.json,open(S6:139); open(143); open(156),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7321.json,open(131); open(149); open(S7:150),0,16364.134920682876,16364.134920682876,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7321.json,open(131); open(149),0,16196.043081890404,16196.043081890404,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3673.json,open(118); open(131); open(S7:149),0,20448.87407443054,20448.87407443054,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3673.json,open(118); open(131),0,20780.68924283375,20780.68924283375,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3673.json,open(118); open(131); open(149),0,20448.87407443054,20448.87407443054,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6309.json,open(131); open(149); open(S7:150),0,16967.849826937312,16967.849826937312,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_6309.json,open(131),0,16805.703500710013,16805.703500710013,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9412.json,open(125); open(131); open(141),0,18507.25644307237,18507.25644307237,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9412.json,open(125); open(131); open(S7:150),0,15726.578710429598,15726.578710429598,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9412.json,open(S4:96); open(S4:97); open(S4:98),0,32254.21088858937,32254.21088858937,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9412.json,open(S4:96); open(S6:135); open(S1:34),0,21508.891684724415,21508.891684724415,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(131); open(S7:150),0,21017.226344238887,21017.226344238887,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(S1:41); open(128),0,20863.254886226765,20863.254886226765,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(S5:123); open(131),0,20895.93824413672,20895.93824413672,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(131); open(149); open(S7:150),0,15879.294709991555,15879.294709991555,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(131); open(149),0,20538.885429868893,20538.885429868893,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(118); open(131); open(S6:135),0,20934.37855409237,20934.37855409237,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5716.json,open(S4:96); open(S8:161); open(S1:34),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7201.json,open(118); open(131); open(149),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7201.json,open(118); open(131); open(S7:150),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7201.json,open(118); open(131); open(S2:15),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8356.json,open(105); open(128); open(S6:136),0,18098.889968454885,18098.889968454885,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8356.json,open(S2:15); open(S2:16); open(S2:18),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131); open(149); open(S7:150),0,16510.192802786078,16510.192802786078,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131); open(149),0,16375.267306634869,16375.267306634869,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131),0,16226.108828292889,16226.108828292889,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131); open(S7:150),0,16384.669082544184,16384.669082544184,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1673.json,open(131); open(S6:135); open(149),0,16365.021879657192,16365.021879657192,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128); open(S6:136),0,18312.2352185672,18312.2352185672,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128),0,17054.432264597817,17054.432264597817,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9989.json,open(105); open(128); open(S1:41),0,17127.450799588252,17127.450799588252,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(118); open(131); open(S7:150),0,27714.07163507784,27714.07163507784,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(118); open(131); open(149),0,27188.70030961598,27188.70030961598,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(105); open(128); open(S6:139),0,22429.256986496872,22429.256986496872,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(105); open(128); open(S6:138),0,22430.920162937677,22430.920162937677,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(118); open(131),0,27591.977145604113,27591.977145604113,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(105); open(128); open(S6:136),0,22432.82563684204,22432.82563684204,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5909.json,open(S1:34); open(S2:15); open(S3:70),0,24651.22520631338,24651.22520631338,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(149); open(S7:150),0,18971.46641302673,18971.46641302673,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(S6:135); open(149),0,18887.576921418655,18887.576921418655,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(S7:150),0,19018.250407594365,19018.250407594365,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_693.json,open(131); open(141); open(149),0,22624.205399981776,22624.205399981776,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(149); open(S7:150),0,16708.89662094775,16708.89662094775,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131),0,16447.370106303188,16447.370106303188,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(141),0,20209.048302639974,20209.048302639974,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7646.json,open(131); open(147); open(S7:150),0,17203.004959435253,17203.004959435253,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3317.json,open(105); open(128); open(S6:136),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3317.json,open(105); open(128),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3317.json,open(S2:15); open(S2:16); open(S2:18),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(119); open(S5:123); open(125),0,54245.891619224305,54245.891619224305,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(149),0,15828.389286706239,15828.389286706239,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(149); open(S7:150),0,15926.745723582177,15926.745723582177,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(S7:150),0,15657.09765616302,15657.09765616302,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131); open(S7:155),0,15935.000211376646,15935.000211376646,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(131),0,15549.096846341952,15549.096846341952,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9367.json,open(34); open(15); open(70),0,18896.615594430656,18896.615594430656,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(S5:124); open(131),0,21661.65746211818,21661.65746211818,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(131); open(S7:150),0,21102.5005273898,21102.5005273898,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(S2:15); open(131),0,21405.821696244733,21405.821696244733,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(S5:119); open(131),0,22098.49281799768,22098.49281799768,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_552.json,open(118); open(131); open(149),0,21372.255005244984,21372.255005244984,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(118); open(131); open(S7:149),0,24145.022126307224,24145.022126307224,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(118); open(128),0,24537.222140204954,24537.222140204954,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(118); open(131); open(S6:135),0,24506.326912851015,24506.326912851015,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(118); open(131),0,24477.76588022334,24477.76588022334,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_4979.json,open(34); open(15); open(70),0,22894.902255276287,22894.902255276287,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1732.json,open(41); open(128); open(S6:136),0,21012.300032650426,21012.300032650426,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_1732.json,open(41); open(128),0,19755.826668367714,19755.826668367714,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8982.json,open(132); open(147); open(S7:150),0,16805.474467678865,16805.474467678865,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_8982.json,open(132); open(147); open(S1:41),0,16647.454071589473,16647.454071589473,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(131); open(S7:149),0,20833.449128589662,20833.449128589662,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(S1:41); open(128),0,21675.94032534916,21675.94032534916,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(131); open(S6:135),0,21193.427355158477,21193.427355158477,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_35.json,open(118); open(S1:182); open(149),1000000000.0,,,0,0,DC PF failed
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_120.json,open(105); open(128); open(S6:136),0,19672.128511606712,19672.128511606712,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_120.json,open(S2:15); open(S2:16); open(S2:17),0,22527.648727535347,22527.648727535347,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9423.json,open(105); open(128); open(S6:136),0,17338.531363066675,17338.531363066675,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_9423.json,open(105); open(128),0,16080.467244707626,16080.467244707626,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(149); open(S7:150),0,15674.417522183696,15674.417522183696,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(149),0,15572.616090369724,15572.616090369724,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131),0,15444.484876788807,15444.484876788807,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(S7:149),0,15572.616090369724,15572.616090369724,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7631.json,open(131); open(S7:150),0,15565.146105503767,15565.146105503767,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3422.json,open(131); open(149); open(S7:150),0,18574.088627921552,18574.088627921552,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3422.json,open(131),0,17379.993821806707,17379.993821806707,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_3422.json,open(131); open(S7:150),0,17748.594016861673,17748.594016861673,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(105); open(128); open(S6:136),0,18515.834766799824,18515.834766799824,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7287.json,open(S2:15); open(S5:121); open(S1:34),0,17640.99413806739,17640.99413806739,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(131); open(149); open(S7:150),0,17856.803716187234,17856.803716187234,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(131),0,16657.889875511024,16657.889875511024,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5340.json,open(S2:15); open(S7:150); open(S1:34),0,17377.73330723041,17377.73330723041,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(149); open(S7:150),0,16136.814071119763,16136.814071119763,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131); open(S7:150),0,16167.419975413472,16167.419975413472,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7059.json,open(131),0,16052.761881101249,16052.761881101249,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(41); open(128); open(S6:136),0,20050.602161080966,20050.602161080966,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(105); open(128); open(S6:136),0,20131.674911857088,20131.674911857088,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7967.json,open(119); open(S5:123); open(125),0,28675.874180187286,28675.874180187286,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(125); open(131); open(141),0,18943.818960491048,18943.818960491048,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(125); open(131); open(S7:150),0,15797.901028334352,15797.901028334352,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_7813.json,open(125); open(131); open(S7:154),0,15870.279745253247,15870.279745253247,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(149); open(S7:150),0,16917.437566854238,16917.437566854238,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131),0,16591.19167997413,16591.19167997413,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(141); open(S7:150),0,19511.715623098895,19511.715623098895,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(S7:150),0,16789.34027319454,16789.34027319454,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(S6:135),0,16641.93172510444,16641.93172510444,1,1,DC PF success | AC OK
C:/Users/moham/Downloads/wildfire codes/io/psps_1762883572_5259.json,open(131); open(S7:150); open(175),0,18668.099572353578,18668.099572353578,1,1,DC PF success | AC OK
